Trial Number,State,Device timestamp,Left pupil diameter,Left pupil validity,Right pupil diameter,Right pupil validity,Rating
Trial1,baseline,1456525231,nan,0,nan,0,2
Trial1,baseline,1456558540,nan,0,nan,0,2
Trial1,baseline,1456575195,nan,0,nan,0,2
Trial1,baseline,1456626689,nan,0,nan,0,2
Trial1,baseline,1456659998,nan,0,nan,0,2
Trial1,stimuli,1456709962,nan,0,nan,0,2
Trial1,stimuli,1456743272,nan,0,2.565887451171875,1,2
Trial1,stimuli,1456776581,2.6709442138671875,1,2.595306396484375,1,2
Trial1,stimuli,1456809890,2.6413116455078125,1,2.538787841796875,1,2
Trial1,stimuli,1456843200,2.6519012451171875,1,2.57147216796875,1,2
Trial1,stimuli,1456859854,2.6574554443359375,1,2.58526611328125,1,2
Trial1,stimuli,1456893164,2.6790924072265625,1,2.6023101806640625,1,2
Trial1,stimuli,1456926473,2.735748291015625,1,2.6130828857421875,1,2
Trial1,stimuli,1456959783,nan,0,nan,0,2
Trial1,stimuli,1456993092,2.942413330078125,1,2.8170166015625,1,2
Trial1,stimuli,1457009747,2.9632720947265625,1,2.8350067138671875,1,2
Trial1,stimuli,1457043056,2.9927520751953125,1,2.842376708984375,1,2
Trial1,stimuli,1457076365,3.03302001953125,1,2.852569580078125,1,2
Trial1,stimuli,1457109675,2.99029541015625,1,2.8791656494140625,1,2
